input_url,final_url,severity,threat_score,protection_score,status,tls_days_remaining,findings,report_path,error
https://approved-sim-0702.example,https://approved-sim-0702.example,Medium,47,53,204,324,Missing X-Content-Type-Options header. | Server header exposed: apache | Server header exposed: iis | Neither X-Frame-Options nor CSP frame-ancestors is present.,/synthetic/reports/approved-sim-0702.example.md,
https://approved-sim-0703.example,https://approved-sim-0703.example,Medium,38,62,302,132,Missing HSTS header. | Missing Content-Security-Policy header.,/synthetic/reports/approved-sim-0703.example.md,
https://approved-sim-0704.example,https://approved-sim-0704.example,Low,15,85,200,214,Missing Referrer-Policy header.,/synthetic/reports/approved-sim-0704.example.md,
https://approved-sim-0705.example,https://approved-sim-0705.example,Medium,54,46,403,297,Missing HSTS header. | Server header exposed: apache | Server header exposed: nginx,/synthetic/reports/approved-sim-0705.example.md,
https://approved-sim-0706.example,https://approved-sim-0706.example,High,72,28,200,260,Redirect observed. | Cookie flags need review. | Server header exposed: iis | Wildcard CORS policy observed. | Technology banner exposed. | Missing HSTS header.,/synthetic/reports/approved-sim-0706.example.md,
https://approved-sim-0707.example,https://approved-sim-0707.example,High,58,42,404,333,Missing Referrer-Policy header. | Server header exposed: nginx | Technology banner exposed. | Neither X-Frame-Options nor CSP frame-ancestors is present.,/synthetic/reports/approved-sim-0707.example.md,
https://approved-sim-0708.example,https://approved-sim-0708.example,Medium,44,56,200,170,Server header exposed: apache | Cookie flags need review. | Redirect observed. | Neither X-Frame-Options nor CSP frame-ancestors is present.,/synthetic/reports/approved-sim-0708.example.md,
https://approved-sim-0709.example,https://approved-sim-0709.example,Medium,36,64,200,339,Missing Content-Security-Policy header. | Redirect observed. | Technology banner exposed.,/synthetic/reports/approved-sim-0709.example.md,
https://approved-sim-0710.example,https://approved-sim-0710.example,High,74,26,200,329,Server header exposed: nginx | Neither X-Frame-Options nor CSP frame-ancestors is present. | Missing X-Content-Type-Options header. | Missing Content-Security-Policy header. | Missing Referrer-Policy header. | Missing HSTS header.,/synthetic/reports/approved-sim-0710.example.md,
https://approved-sim-0711.example,https://approved-sim-0711.example,Medium,32,68,200,365,Server header exposed: iis | Missing Content-Security-Policy header.,/synthetic/reports/approved-sim-0711.example.md,
https://approved-sim-0712.example,https://approved-sim-0712.example,Low,16,84,200,129,Missing X-Content-Type-Options header.,/synthetic/reports/approved-sim-0712.example.md,
https://approved-sim-0713.example,https://approved-sim-0713.example,Low,8,92,301,351,No obvious missing baseline headers were detected.,/synthetic/reports/approved-sim-0713.example.md,
https://approved-sim-0714.example,https://approved-sim-0714.example,High,66,34,200,54,Missing X-Content-Type-Options header. | Wildcard CORS policy observed. | Missing Content-Security-Policy header. | Redirect observed. | Technology banner exposed. | Server header exposed: apache,/synthetic/reports/approved-sim-0714.example.md,
https://approved-sim-0715.example,https://approved-sim-0715.example,Medium,31,69,200,311,Server header exposed: iis | Wildcard CORS policy observed.,/synthetic/reports/approved-sim-0715.example.md,
https://approved-sim-0716.example,https://approved-sim-0716.example,High,73,27,200,25,Neither X-Frame-Options nor CSP frame-ancestors is present. | Server header exposed: apache | Missing Content-Security-Policy header. | Server header exposed: nginx | Redirect observed. | Server header exposed: iis,/synthetic/reports/approved-sim-0716.example.md,
https://approved-sim-0717.example,https://approved-sim-0717.example,Medium,39,61,200,265,Cookie flags need review. | Server header exposed: iis | Technology banner exposed.,/synthetic/reports/approved-sim-0717.example.md,
https://approved-sim-0718.example,https://approved-sim-0718.example,High,59,41,200,232,Cookie flags need review. | Server header exposed: iis | Wildcard CORS policy observed. | Missing Referrer-Policy header. | Technology banner exposed.,/synthetic/reports/approved-sim-0718.example.md,
https://approved-sim-0719.example,https://approved-sim-0719.example,Low,8,92,301,299,No obvious missing baseline headers were detected.,/synthetic/reports/approved-sim-0719.example.md,
https://approved-sim-0720.example,https://approved-sim-0720.example,High,57,43,200,26,Server header exposed: iis | Wildcard CORS policy observed. | Technology banner exposed. | Server header exposed: nginx,/synthetic/reports/approved-sim-0720.example.md,
https://approved-sim-0721.example,https://approved-sim-0721.example,Low,20,80,404,88,No obvious missing baseline headers were detected.,/synthetic/reports/approved-sim-0721.example.md,
https://approved-sim-0722.example,https://approved-sim-0722.example,Medium,35,65,404,249,Missing X-Content-Type-Options header. | Missing Referrer-Policy header.,/synthetic/reports/approved-sim-0722.example.md,
https://approved-sim-0723.example,https://approved-sim-0723.example,Low,22,78,204,345,Redirect observed. | Technology banner exposed.,/synthetic/reports/approved-sim-0723.example.md,
https://approved-sim-0724.example,https://approved-sim-0724.example,Low,25,75,200,195,Missing X-Content-Type-Options header. | Server header exposed: nginx,/synthetic/reports/approved-sim-0724.example.md,
https://approved-sim-0725.example,https://approved-sim-0725.example,Medium,30,70,302,208,Technology banner exposed. | Neither X-Frame-Options nor CSP frame-ancestors is present.,/synthetic/reports/approved-sim-0725.example.md,
https://approved-sim-0726.example,https://approved-sim-0726.example,Critical,78,22,500,57,Missing Referrer-Policy header. | Missing Content-Security-Policy header. | Missing X-Content-Type-Options header. | Cookie flags need review.,/synthetic/reports/approved-sim-0726.example.md,
https://approved-sim-0727.example,https://approved-sim-0727.example,Medium,30,70,403,267,Server header exposed: iis,/synthetic/reports/approved-sim-0727.example.md,
https://approved-sim-0728.example,https://approved-sim-0728.example,Low,29,71,200,6,Server header exposed: nginx,/synthetic/reports/approved-sim-0728.example.md,
https://approved-sim-0729.example,https://approved-sim-0729.example,Medium,42,58,200,363,Missing HSTS header. | Server header exposed: apache | Server header exposed: nginx,/synthetic/reports/approved-sim-0729.example.md,
https://approved-sim-0730.example,https://approved-sim-0730.example,Medium,50,50,404,134,Cookie flags need review. | Missing X-Content-Type-Options header. | Redirect observed. | Missing Referrer-Policy header.,/synthetic/reports/approved-sim-0730.example.md,
https://approved-sim-0731.example,https://approved-sim-0731.example,Low,29,71,200,365,Neither X-Frame-Options nor CSP frame-ancestors is present. | Server header exposed: apache,/synthetic/reports/approved-sim-0731.example.md,
https://approved-sim-0732.example,https://approved-sim-0732.example,High,64,36,200,166,Missing X-Content-Type-Options header. | Neither X-Frame-Options nor CSP frame-ancestors is present. | Missing Referrer-Policy header. | Missing HSTS header. | Server header exposed: apache | Redirect observed.,/synthetic/reports/approved-sim-0732.example.md,
https://approved-sim-0733.example,https://approved-sim-0733.example,Medium,39,61,200,253,Missing Referrer-Policy header. | Redirect observed. | Technology banner exposed. | Server header exposed: iis,/synthetic/reports/approved-sim-0733.example.md,
https://approved-sim-0734.example,https://approved-sim-0734.example,High,60,40,200,212,Wildcard CORS policy observed. | Missing HSTS header. | Cookie flags need review. | Neither X-Frame-Options nor CSP frame-ancestors is present.,/synthetic/reports/approved-sim-0734.example.md,
https://approved-sim-0735.example,https://approved-sim-0735.example,Critical,76,24,301,26,Server header exposed: nginx | Redirect observed. | Wildcard CORS policy observed. | Server header exposed: apache | Missing Content-Security-Policy header. | Neither X-Frame-Options nor CSP frame-ancestors is present.,/synthetic/reports/approved-sim-0735.example.md,
https://approved-sim-0736.example,https://approved-sim-0736.example,Medium,34,66,302,91,Neither X-Frame-Options nor CSP frame-ancestors is present. | Redirect observed. | Technology banner exposed.,/synthetic/reports/approved-sim-0736.example.md,
https://approved-sim-0737.example,https://approved-sim-0737.example,Medium,33,67,403,212,Redirect observed. | Server header exposed: nginx,/synthetic/reports/approved-sim-0737.example.md,
https://approved-sim-0738.example,https://approved-sim-0738.example,Medium,44,56,200,30,Missing HSTS header. | Wildcard CORS policy observed.,/synthetic/reports/approved-sim-0738.example.md,
https://approved-sim-0739.example,https://approved-sim-0739.example,Low,19,81,200,189,Cookie flags need review.,/synthetic/reports/approved-sim-0739.example.md,
https://approved-sim-0740.example,https://approved-sim-0740.example,High,69,31,200,150,Missing Referrer-Policy header. | Server header exposed: nginx | Missing HSTS header. | Server header exposed: iis | Technology banner exposed. | Server header exposed: apache,/synthetic/reports/approved-sim-0740.example.md,
https://approved-sim-0741.example,https://approved-sim-0741.example,Medium,53,47,301,81,Missing Content-Security-Policy header. | Cookie flags need review. | Server header exposed: apache | Redirect observed. | Missing Referrer-Policy header.,/synthetic/reports/approved-sim-0741.example.md,
https://approved-sim-0742.example,https://approved-sim-0742.example,Medium,32,68,403,112,Neither X-Frame-Options nor CSP frame-ancestors is present.,/synthetic/reports/approved-sim-0742.example.md,
https://approved-sim-0743.example,https://approved-sim-0743.example,High,60,40,302,120,Neither X-Frame-Options nor CSP frame-ancestors is present. | Server header exposed: apache | Missing Content-Security-Policy header. | Technology banner exposed. | Missing Referrer-Policy header.,/synthetic/reports/approved-sim-0743.example.md,
https://approved-sim-0744.example,https://approved-sim-0744.example,Medium,49,51,302,95,Server header exposed: iis | Cookie flags need review. | Missing Referrer-Policy header. | Wildcard CORS policy observed.,/synthetic/reports/approved-sim-0744.example.md,
https://approved-sim-0745.example,https://approved-sim-0745.example,High,72,28,200,302,Server header exposed: apache | Redirect observed. | Missing HSTS header. | Neither X-Frame-Options nor CSP frame-ancestors is present. | Technology banner exposed. | Wildcard CORS policy observed.,/synthetic/reports/approved-sim-0745.example.md,
https://approved-sim-0746.example,https://approved-sim-0746.example,High,73,27,200,237,Missing Content-Security-Policy header. | Server header exposed: iis | Wildcard CORS policy observed. | Server header exposed: apache | Cookie flags need review. | Missing X-Content-Type-Options header.,/synthetic/reports/approved-sim-0746.example.md,
https://approved-sim-0747.example,https://approved-sim-0747.example,High,65,35,301,254,Server header exposed: nginx | Neither X-Frame-Options nor CSP frame-ancestors is present. | Cookie flags need review. | Missing Referrer-Policy header. | Redirect observed. | Missing Content-Security-Policy header.,/synthetic/reports/approved-sim-0747.example.md,
https://approved-sim-0748.example,https://approved-sim-0748.example,Low,12,88,200,293,Redirect observed.,/synthetic/reports/approved-sim-0748.example.md,
